datetime,cash,commission,eurusd,total,returns,equity_curve,drawdown
2017-02-13 21:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 21:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 22:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-13 23:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 00:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 01:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 02:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 03:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 04:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 05:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 06:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 07:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 08:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 09:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:35:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:40:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:45:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:50:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 10:55:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:00:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:05:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:10:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:15:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:20:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:25:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:30:00,9999.712,0.0,0.0,9999.712,0.0,0.9999712,0.000212900000003
2017-02-14 11:35:00,9893.491,0.0,106.239,9999.73,1.80005184158e-06,0.999973,0.000211100000003
2017-02-14 11:40:00,9893.491,0.0,106.305,9999.796,6.60017820486e-06,0.9999796,0.000204500000003
2017-02-14 11:45:00,9893.491,0.0,106.287,9999.778,-1.80003672079e-06,0.9999778,0.000206300000003
2017-02-14 11:50:00,9893.491,0.0,106.3,9999.791,1.30002886056e-06,0.9999791,0.000205000000003
2017-02-14 11:55:00,9893.491,0.0,106.279,9999.77,-2.10004389078e-06,0.999977,0.000207100000003
2017-02-14 12:00:00,9893.491,0.0,106.267,9999.758,-1.20002760073e-06,0.9999758,0.000208300000003
2017-02-14 12:05:00,9893.491,0.0,106.273,9999.764,6.00014520291e-07,0.9999764,0.000207700000003
2017-02-14 12:10:00,9893.491,0.0,106.279,9999.77,6.00014160357e-07,0.999977,0.000207100000003
2017-02-14 12:15:00,9893.491,0.0,106.294,9999.785,1.50003450083e-06,0.9999785,0.000205600000003
2017-02-14 12:20:00,9893.491,0.0,106.263,9999.754,-3.10006665138e-06,0.9999754,0.000208700000003
2017-02-14 12:25:00,9893.491,0.0,106.257,9999.748,-6.00014760432e-07,0.9999748,0.000209300000003
2017-02-14 12:30:00,9893.491,0.0,106.264,9999.755,7.00017640298e-07,0.9999755,0.000208600000003
2017-02-14 12:35:00,9893.491,0.0,106.254,9999.745,-1.00002450043e-06,0.9999745,0.000209600000003
2017-02-14 12:40:00,9893.491,0.0,106.217,9999.708,-3.70009435247e-06,0.9999708,0.000213300000003
2017-02-14 12:45:00,9893.491,0.0,106.207,9999.698,-1.00002920089e-06,0.9999698,0.000214300000003
2017-02-14 12:50:00,9893.491,0.0,106.227,9999.718,2.00006040196e-06,0.9999718,0.000212300000003
2017-02-14 12:55:00,9893.491,0.0,106.213,9999.704,-1.40003948124e-06,0.9999704,0.000213700000003
2017-02-14 13:00:00,9893.491,0.0,106.224,9999.715,1.10003256104e-06,0.9999715,0.000212600000003
2017-02-14 13:05:00,9893.491,0.0,106.217,9999.708,-7.00019950561e-07,0.9999708,0.000213300000003
2017-02-14 13:10:00,9893.491,0.0,106.22,9999.711,3.00008760057e-07,0.9999711,0.000213000000003
2017-02-14 13:15:00,9893.491,0.0,106.211,9999.702,-9.00026010719e-07,0.9999702,0.000213900000003
2017-02-14 13:20:00,9893.491,0.0,106.218,9999.709,7.00020860833e-07,0.9999709,0.000213200000003
2017-02-14 13:25:00,9893.491,0.0,106.19,9999.681,-2.80008148235e-06,0.9999681,0.000216000000003
2017-02-14 13:30:00,9893.491,0.0,106.132,9999.623,-5.80018502594e-06,0.9999623,0.000221800000003
2017-02-14 13:35:00,9893.491,0.0,106.152,9999.643,2.00007540285e-06,0.9999643,0.000219800000003
2017-02-14 13:40:00,9893.491,0.0,106.144,9999.635,-8.00028560954e-07,0.9999635,0.000220600000003
2017-02-14 13:45:00,9893.491,0.0,106.131,9999.622,-1.3000474518e-06,0.9999622,0.000221900000003
2017-02-14 13:50:00,9893.491,0.0,106.141,9999.632,1.00003780146e-06,0.9999632,0.000220900000003
2017-02-14 13:55:00,9893.491,0.0,106.124,9999.615,-1.70006256228e-06,0.9999615,0.000222600000003
2017-02-14 14:00:00,9893.491,0.0,106.115,9999.606,-9.00034651363e-07,0.9999606,0.000223500000003
2017-02-14 14:05:00,9893.491,0.0,106.069,9999.56,-4.60018124715e-06,0.999956,0.000228100000003
2017-02-14 14:10:00,9893.491,0.0,106.092,9999.583,2.30010120461e-06,0.9999583,0.000225800000003
2017-02-14 14:15:00,9893.491,0.0,106.075,9999.566,-1.70007089295e-06,0.9999566,0.000227500000003
2017-02-14 14:20:00,9893.491,0.0,106.085,9999.576,1.00004340164e-06,0.9999576,0.000226500000003
2017-02-14 14:25:00,9893.491,0.0,106.114,9999.605,2.90012296533e-06,0.9999605,0.000223600000003
2017-02-14 14:30:00,9893.491,0.0,106.016,9999.507,-9.80038711529e-06,0.9999507,0.000233400000003
2017-02-14 14:35:00,9893.491,0.0,106.077,9999.568,6.10030074477e-06,0.9999568,0.000227300000003
2017-02-14 14:40:00,9893.491,0.0,106.088,9999.579,1.10004752218e-06,0.9999579,0.000226200000003
2017-02-14 14:45:00,9893.491,0.0,106.097,9999.588,9.00037891549e-07,0.9999588,0.000225300000003
2017-02-14 14:50:00,9893.491,0.0,106.126,9999.617,2.90011948501e-06,0.9999617,0.000222400000003
2017-02-14 14:55:00,9893.491,0.0,106.092,9999.583,-3.40013022493e-06,0.9999583,0.000225800000003
2017-02-14 15:00:00,9893.491,0.0,105.907,9999.398,-1.85007714824e-05,0.9999398,0.000244300000003
2017-02-14 15:05:00,9893.491,0.0,105.851,9999.342,-5.60033714014e-06,0.9999342,0.000249900000003
2017-02-14 15:10:00,9893.491,0.0,105.975,9999.466,1.24008159736e-05,0.9999466,0.000237500000003
2017-02-14 15:15:00,9893.491,0.0,105.819,9999.31,-1.56008330846e-05,0.999931,0.000253100000003
2017-02-14 15:20:00,9893.491,0.0,105.828,9999.319,9.00062104181e-07,0.9999319,0.000252200000003
2017-02-14 15:25:00,9893.491,0.0,105.795,9999.286,-3.30022474526e-06,0.9999286,0.000255500000003
2017-02-14 15:30:00,9893.491,0.0,105.698,9999.189,-9.7006926294e-06,0.9999189,0.000265200000003
2017-02-14 15:35:00,9893.491,0.0,105.735,9999.226,3.70030009433e-06,0.9999226,0.000261500000003
2017-02-14 15:40:00,9893.491,0.0,105.67,9999.161,-6.500503139e-06,0.9999161,0.000268000000003
2017-02-14 15:45:00,9893.491,0.0,105.614,9999.105,-5.60046987952e-06,0.9999105,0.000273600000003
2017-02-14 15:50:00,9893.491,0.0,105.678,9999.169,6.40057285128e-06,0.9999169,0.000267200000003
2017-02-14 15:55:00,9893.491,0.0,105.632,9999.123,-4.60038229178e-06,0.9999123,0.000271800000003
2017-02-14 16:00:00,9893.491,0.0,105.659,9999.15,2.70023681082e-06,0.999915,0.000269100000003
2017-02-14 16:05:00,9893.491,0.0,105.752,9999.243,9.30079056727e-06,0.9999243,0.000259800000003
2017-02-14 16:10:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:15:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:20:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:25:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:30:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:35:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:40:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:45:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:50:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 16:55:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:00:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:05:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:10:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:15:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:20:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:25:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:30:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:35:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:40:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:45:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:50:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 17:55:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:00:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:05:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:10:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:15:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:20:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:25:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:30:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:35:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:40:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:45:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:50:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 18:55:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:00:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:05:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:10:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:15:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:20:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:25:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:30:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:35:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:40:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:45:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:50:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 19:55:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:00:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:05:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:10:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:15:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:20:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:25:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:30:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:35:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:40:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:45:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
2017-02-14 20:50:00,9999.243,0.0,0.0,9999.243,0.0,0.9999243,0.000259800000003
